YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,12,15,2,F9,917,N954FR,TTN,MCO,600,545,-15,7,552,164,147,128,896,800,12,844,812,0,0,0,,,,,,,58,56,WNW,15,0,70,97,SSW,6,0
2015,12,15,2,F9,796,N210FR,PDX,DEN,600,936,216,41,1017,156,198,132,991,1329,25,936,1354,1,0,0,,258,0,0,0,0,39,93,W,5,0,19,85,NNW,24,0
2015,12,15,2,F9,660,N216FR,SFO,DEN,600,557,-3,17,614,150,206,163,967,957,26,930,1023,1,0,0,,53,0,0,0,0,46,63,NNW,7,0,19,85,NNW,24,0
2015,12,15,2,F9,782,N218FR,LAS,DEN,600,1207,367,14,1221,110,133,110,628,1511,9,850,1520,1,0,0,,23,0,0,0,367,42,29,NW,13,0,18,84,N,28,0
2015,12,15,2,F9,1281,N219FR,ORD,DEN,600,559,-1,15,614,164,181,142,888,736,24,744,800,1,0,0,,16,0,0,0,0,39,79,NNW,13,0,20,85,N,25,0
2015,12,15,2,MQ,3133,N830MQ,DAY,ORD,600,551,-9,16,607,82,75,51,240,558,8,622,606,0,0,0,,,,,,,42,85,W,13,0,39,79,NNW,13,0
2015,12,15,2,MQ,3098,N813MQ,CWA,ORD,600,555,-5,17,612,107,73,49,213,701,7,747,708,0,0,0,,,,,,,68,33,WSW,6,0,39,79,NNW,9,0
2015,12,15,2,MQ,3296,N539MQ,BNA,ORD,600,556,-4,9,605,113,82,66,409,711,7,753,718,0,0,0,,,,,,,44,89,S,3,0,39,79,NNW,9,0
2015,12,15,2,MQ,3366,N630MQ,LSE,ORD,600,600,0,15,615,90,70,48,215,703,7,730,710,0,0,0,,,,,,,31,82,NNW,3,0,39,79,NNW,9,0
2015,12,15,2,MQ,3400,N935MQ,CVG,ORD,600,556,-4,15,611,87,76,52,264,603,9,627,612,0,0,0,,,,,,,43,87,WSW,12,0,39,79,NNW,13,0
2015,12,15,2,MQ,3402,N656MQ,GRI,DFW,600,600,0,41,641,126,138,93,561,814,4,806,818,0,0,0,,,,,,,,,,,,59,78,SW,10,0
