YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,2,4,3,AA,2211,N3DLAA,PHX,MIA,131,126,-5,46,212,235,274,223,1972,755,5,726,800,1,0,0,,34,0,0,0,0,56,77,ESE,8,0,69,68,E,8,0
2015,2,4,3,NK,298,N512NK,LAS,IAH,144,249,65,11,300,170,169,153,1222,733,5,634,738,1,0,0,,0,0,64,0,0,51,61,SSW,7,0,43,93,NNW,6,0
2015,2,4,3,HA,17,N382HA,LAS,HNL,145,144,-1,15,159,375,389,360,2762,559,14,600,613,0,0,0,,,,,,,51,61,SSW,7,0,71,87,W,6,0
2015,2,4,3,NK,451,N625NK,PBG,FLL,155,138,-17,10,148,208,201,183,1334,451,8,523,459,0,0,0,,,,,,,13,77,SE,3,0,68,70,E,12,0
2015,2,4,3,NK,972,N617NK,PHX,DFW,200,205,5,9,214,123,127,113,868,507,5,503,512,0,0,0,,,,,,,55,80,E,7,0,40,93,S,10,0
2015,2,4,3,AS,114,N471AS,ANC,SEA,215,204,-11,11,215,200,190,169,1448,604,10,635,614,0,0,0,,,,,,,12,92,CALM,0,0,73,100,VAR,2,0
2015,2,4,3,NK,647,N612NK,IAG,FLL,238,239,1,34,313,184,206,164,1176,557,8,542,605,1,0,0,,22,0,1,0,0,23,88,SSW,10,0,68,70,E,12,0
2015,2,4,3,NK,374,N631NK,BQN,FLL,410,358,-12,10,408,155,148,133,983,521,5,545,526,0,0,0,,,,,,,,,,,,68,70,E,12,0
2015,2,4,3,B6,730,N562JB,BQN,MCO,420,408,-12,13,421,174,163,144,1129,545,6,614,551,0,0,0,,,,,,,,,,,,55,89,N,7,0
2015,2,4,3,B6,768,N337JB,PSE,MCO,425,409,-16,18,427,186,179,159,1179,606,2,631,608,0,0,0,,,,,,,70,88,ESE,6,0,55,89,N,7,0
