YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,12,1,2,AA,2443,N3BXAA,MCO,MIA,500,457,-3,11,508,63,53,37,192,545,5,603,550,0,0,0,,,,,,,67.0,97.0,S,3.0,0.0,70.0,100.0,CALM,0.0,0.0
2015,12,1,2,AA,1817,N708UW,BOS,CLT,500,458,-2,12,510,135,138,119,728,709,7,715,716,0,0,0,,,,,,,34.0,73.0,CALM,0.0,0.0,45.0,93.0,N,3.0,0.0
2015,12,1,2,AA,1987,N558UW,EWR,CLT,500,459,-1,19,518,111,108,85,529,643,4,651,647,0,0,0,,,,,,,47.0,93.0,NE,7.0,0.0,45.0,93.0,NE,3.0,0.0
2015,12,1,2,AS,454,N627AS,SEA,LAX,500,454,-6,13,507,165,155,123,954,710,19,745,729,0,0,0,,,,,,,41.0,79.0,SE,6.0,0.0,56.0,22.0,N,5.0,0.0
2015,12,1,2,AS,695,N797AS,GEG,SEA,500,456,-4,23,519,65,73,40,224,559,10,605,609,0,0,0,,,,,,,21.0,88.0,NNE,3.0,0.0,41.0,76.0,ESE,6.0,0.0
2015,12,1,2,AS,730,N442AS,ANC,SEA,500,456,-4,15,511,200,211,188,1448,919,8,920,927,0,0,0,,,,,,,22.0,78.0,E,6.0,0.0,45.0,63.0,ESE,5.0,0.0
2015,12,1,2,AA,375,N4YDAA,DEN,DFW,500,459,-1,14,513,124,109,89,641,742,6,804,748,0,0,0,,,,,,,19.0,52.0,SW,12.0,0.0,43.0,82.0,NE,6.0,0.0
2015,12,1,2,AA,1475,N3ESAA,PDX,DFW,500,459,-1,15,514,222,229,183,1616,1017,31,1042,1048,0,0,0,,,,,,,36.0,76.0,ESE,10.0,0.0,46.0,68.0,CALM,0.0,0.0
2015,12,1,2,DL,823,N371NW,BIS,MSP,500,457,-3,35,532,94,109,71,386,643,3,634,646,0,0,0,,,,,,,36.0,76.0,ESE,10.0,0.0,33.0,96.0,SE,7.0,0.0
2015,12,1,2,AA,2564,N486AA,ATL,ORD,500,550,50,7,557,138,98,85,606,622,6,618,628,0,0,0,,,,,,,60.0,83.0,E,3.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,OO,2920,N955SW,CHO,ORD,501,455,-6,11,506,133,108,89,566,535,8,614,543,0,0,0,,,,,,,70.0,83.0,NE,8.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,OO,6232,N114SY,FSD,ORD,501,509,8,84,633,95,171,74,462,747,13,636,800,1,0,0,,76.0,0.0,0.0,0.0,8.0,25.0,88.0,SW,5.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,HA,108,N480HA,HNL,KOA,502,456,-6,8,504,44,41,28,163,532,5,546,537,0,0,0,,,,,,,76.0,62.0,ENE,12.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,HA,206,N493HA,HNL,OGG,504,500,-4,16,516,39,42,22,100,538,4,543,542,0,0,0,,,,,,,76.0,62.0,ENE,12.0,0.0,71.0,81.0,NNE,3.0,0.0
2015,12,1,2,MQ,3452,N928MQ,GNV,MIA,505,534,29,9,543,69,59,47,294,630,3,614,633,1,0,0,,0.0,0.0,19.0,0.0,0.0,62.0,96.0,CALM,0.0,0.0,70.0,100.0,CALM,0.0,0.0
2015,12,1,2,OO,7362,N685BR,ABR,MSP,505,605,60,35,640,69,93,47,257,727,11,614,738,1,0,0,,24.0,0.0,0.0,0.0,60.0,29.0,89.0,N,13.0,0.0,33.0,96.0,SE,7.0,0.0
2015,12,1,2,UA,1057,N453UA,ORD,IAH,505,457,-8,15,512,167,165,141,925,733,9,752,742,0,0,0,,,,,,,43.0,93.0,WSW,10.0,0.0,50.0,100.0,N,7.0,0.0
2015,12,1,2,AA,1102,N3LBAA,AUS,DFW,505,502,-3,12,514,63,58,36,190,550,10,608,600,0,0,0,,,,,,,47.0,83.0,NNE,12.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,AA,1255,N424AA,TUL,DFW,505,542,37,83,705,78,143,52,237,757,8,623,805,1,0,0,,65.0,0.0,37.0,0.0,0.0,35.0,85.0,SW,7.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,AA,1925,N112US,MSP,CLT,505,504,-1,37,541,160,180,136,930,857,7,845,904,1,0,0,,19.0,0.0,0.0,0.0,0.0,33.0,96.0,ESE,9.0,0.0,46.0,93.0,CALM,0.0,0.0
2015,12,1,2,AA,2086,N161UW,PHX,CLT,505,502,-3,13,515,224,218,196,1773,1031,9,1049,1040,0,0,0,,,,,,,41.0,51.0,E,3.0,0.0,48.0,93.0,CALM,0.0,0.0
2015,12,1,2,DL,1662,N322NB,FSD,MSP,505,512,7,51,603,68,94,38,196,641,5,613,646,1,0,0,,26.0,0.0,7.0,0.0,0.0,25.0,88.0,SW,5.0,0.0,33.0,96.0,SE,7.0,0.0
2015,12,1,2,DL,1748,N942DN,FAR,MSP,505,459,-6,48,547,78,91,41,223,628,2,623,630,0,0,0,,,,,,,32.0,88.0,NNE,13.0,0.0,33.0,96.0,SE,7.0,0.0
2015,12,1,2,OO,5366,N507CA,DVL,JMS,506,502,-4,20,522,54,55,28,83,550,7,600,557,0,0,0,,,,,,,29.0,89.0,N,12.0,0.0,29.0,92.0,N,16.0,0.0
2015,12,1,2,EV,2758,N905EV,FSM,DFW,508,457,-11,10,507,77,66,47,227,554,9,625,603,0,0,0,,,,,,,37.0,86.0,WSW,3.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,EV,4671,N12530,MAF,IAH,510,508,-2,13,521,87,83,63,429,624,7,637,631,0,0,0,,,,,,,39.0,100.0,CALM,0.0,0.0,50.0,96.0,N,7.0,0.0
2015,12,1,2,AA,90,N564AA,DFW,ORD,510,509,-1,14,523,143,119,96,802,659,9,733,708,0,0,0,,,,,,,39.0,89.0,N,6.0,0.0,41.0,79.0,WSW,9.0,0.0
2015,12,1,2,AA,1866,N123UW,IAH,CLT,510,506,-4,11,517,139,134,116,912,813,7,829,820,0,0,0,,,,,,,51.0,92.0,N,9.0,0.0,46.0,93.0,CALM,0.0,0.0
2015,12,1,2,AA,1879,N121UW,TPA,CLT,510,510,0,10,520,92,89,72,507,632,7,642,639,0,0,0,,,,,,,69.0,90.0,CALM,0.0,0.0,45.0,93.0,NE,3.0,0.0
2015,12,1,2,AA,455,N640AW,STL,PHX,510,507,-3,15,522,210,212,194,1262,736,3,740,739,0,0,0,,,,,,,37.0,76.0,WSW,6.0,0.0,41.0,51.0,E,5.0,0.0
2015,12,1,2,AA,649,N974UY,SEA,PHX,510,505,-5,14,519,164,153,136,1107,835,3,854,838,0,0,0,,,,,,,41.0,79.0,SE,6.0,0.0,45.0,44.0,ESE,3.0,0.0
2015,12,1,2,MQ,3563,N653MQ,SJT,DFW,513,518,5,13,531,66,54,36,229,607,5,619,612,0,0,0,,,,,,,37.0,93.0,SSW,7.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,EV,2740,N673AE,ACT,DFW,514,507,-7,11,518,52,38,21,89,539,6,606,545,0,0,0,,,,,,,42.0,92.0,NNW,6.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,HA,103,N484HA,HNL,LIH,514,510,-4,5,515,37,30,20,102,535,5,551,540,0,0,0,,,,,,,76.0,62.0,ENE,12.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,MQ,3037,N636MQ,CLL,DFW,515,514,-1,13,527,63,58,36,164,603,9,618,612,0,0,0,,,,,,,49.0,86.0,NNE,6.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,MQ,3180,N532MQ,MSN,ORD,515,511,-4,15,526,64,59,37,108,603,7,619,610,0,0,0,,,,,,,39.0,93.0,SSW,5.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,NK,103,N508NK,BOS,MYR,515,515,0,18,533,134,136,113,738,726,5,729,731,0,0,0,,,,,,,34.0,73.0,CALM,0.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,OO,4473,N885AS,DLH,MSP,515,510,-5,48,558,70,84,32,144,630,4,625,634,0,0,0,,,,,,,34.0,92.0,E,16.0,0.1,33.0,96.0,SE,7.0,0.0
2015,12,1,2,OO,4985,N712SK,BRO,IAH,515,512,-3,10,522,78,64,49,308,611,5,633,616,0,0,0,,,,,,,60.0,86.0,NNW,7.0,0.0,50.0,96.0,N,7.0,0.0
2015,12,1,2,OO,5210,N753SK,PHX,LAX,515,509,-6,63,612,93,131,61,370,613,7,548,620,1,0,0,,32.0,0.0,0.0,0.0,0.0,41.0,51.0,E,3.0,0.0,50.0,32.0,ENE,6.0,0.0
2015,12,1,2,OO,4972,N939SW,MCI,ORD,515,509,-6,42,551,94,110,61,403,652,7,649,659,0,0,0,,,,,,,30.0,88.0,SW,12.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,OO,5628,N108SY,RNO,SFO,515,513,-2,29,542,76,80,47,192,629,4,631,633,0,0,0,,,,,,,30.0,88.0,SW,12.0,0.0,45.0,68.0,SE,5.0,0.0
2015,12,1,2,OO,7370,N659BR,BJI,MSP,515,508,-7,32,540,59,73,37,199,617,4,614,621,0,0,0,,,,,,,31.0,96.0,NE,8.0,0.0,33.0,96.0,SE,7.0,0.0
2015,12,1,2,UA,1616,N847UA,MSY,IAH,515,516,1,13,529,77,70,52,305,621,5,632,626,0,0,0,,,,,,,67.0,87.0,ESE,3.0,0.0,50.0,96.0,N,7.0,0.0
2015,12,1,2,UA,1772,N38454,EWR,IAH,515,515,0,9,524,242,217,201,1400,745,7,817,752,0,0,0,,,,,,,47.0,93.0,NE,7.0,0.0,51.0,96.0,N,7.0,0.0
2015,12,1,2,OO,6235,N141SY,SEA,SFO,515,510,-5,19,529,135,123,99,679,708,5,730,713,0,0,0,,,,,,,41.0,79.0,SE,6.0,0.0,45.0,63.0,SE,6.0,0.0
2015,12,1,2,WN,1560,N400WN,MDW,BWI,515,515,0,11,526,105,101,84,611,750,6,800,756,0,0,0,,,,,,,45.0,90.0,WSW,12.0,0.0,48.0,96.0,ENE,7.0,0.0
2015,12,1,2,AA,1044,N005AA,IAH,MIA,515,506,-9,16,522,144,135,113,964,815,6,839,821,0,0,0,,,,,,,51.0,92.0,N,9.0,0.0,75.0,90.0,N,3.0,0.0
2015,12,1,2,AA,1454,N858AA,SFO,DFW,515,508,-7,12,520,210,191,171,1464,1011,8,1045,1019,0,0,0,,,,,,,44.0,71.0,SSE,3.0,0.0,46.0,68.0,CALM,0.0,0.0
2015,12,1,2,AA,1580,N3JUAA,PHL,DFW,515,518,3,12,530,231,239,217,1303,807,10,806,817,0,0,0,,,,,,,49.0,90.0,ENE,7.0,0.0,43.0,82.0,NE,6.0,0.0
2015,12,1,2,AA,1732,N746UW,ORF,CLT,515,505,-10,16,521,76,78,57,290,618,5,631,623,0,0,0,,,,,,,49.0,93.0,VAR,5.0,0.0,45.0,93.0,NE,3.0,0.0
2015,12,1,2,AA,2061,N770UW,PIT,CLT,515,510,-5,9,519,93,79,65,366,624,5,648,629,0,0,0,,,,,,,44.0,93.0,ESE,7.0,0.0,45.0,93.0,NE,3.0,0.0
2015,12,1,2,AA,2100,N170US,DFW,CLT,515,509,-6,18,527,143,136,113,936,820,5,838,825,0,0,0,,,,,,,39.0,89.0,N,6.0,0.0,46.0,93.0,CALM,0.0,0.0
2015,12,1,2,AA,469,N937UW,MCO,CLT,515,512,-3,14,526,92,91,72,468,638,5,647,643,0,0,0,,,,,,,67.0,97.0,S,3.0,0.0,45.0,93.0,NE,3.0,0.0
2015,12,1,2,AA,610,N535UW,PDX,PHX,515,512,-3,26,538,152,155,123,1009,841,6,847,847,0,0,0,,,,,,,36.0,76.0,ESE,10.0,0.0,45.0,44.0,ESE,3.0,0.0
2015,12,1,2,OO,6482,N143SY,MSN,ORD,519,518,-1,13,531,62,57,35,108,606,9,621,615,0,0,0,,,,,,,39.0,93.0,SSW,5.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,EV,4209,N11539,BTR,IAH,520,517,-3,20,537,68,78,51,253,628,7,628,635,0,0,0,,,,,,,68.0,90.0,CALM,0.0,0.0,50.0,96.0,N,7.0,0.0
2015,12,1,2,EV,6017,N16911,PIA,ORD,520,521,1,12,533,60,56,35,130,608,9,620,617,0,0,0,,,,,,,37.0,76.0,WSW,8.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,OO,7413,N453SW,LWS,SLC,520,511,-9,21,532,97,88,62,461,734,5,757,739,0,0,0,,,,,,,22.0,89.0,CALM,0.0,0.0,22.0,72.0,SSE,8.0,0.0
2015,12,1,2,OO,5668,N789SK,HRL,IAH,520,524,4,9,533,75,64,50,295,623,5,635,628,0,0,0,,,,,,,58.0,90.0,NNW,12.0,0.0,50.0,96.0,N,7.0,0.0
2015,12,1,2,UA,244,N76502,SEA,DEN,520,522,2,14,536,156,151,129,1024,845,8,856,853,0,0,0,,,,,,,41.0,79.0,SE,6.0,0.0,31.0,46.0,W,13.0,0.0
2015,12,1,2,WN,1417,N7743B,MCI,BWI,520,520,0,21,541,145,145,120,967,841,4,845,845,0,0,0,,,,,,,30.0,88.0,SW,12.0,0.0,48.0,96.0,ENE,7.0,0.0
2015,12,1,2,WN,1614,N203WN,MDW,PHL,520,514,-6,7,521,115,107,90,668,751,10,815,801,0,0,0,,,,,,,45.0,90.0,WSW,12.0,0.0,53.0,93.0,E,7.0,0.0
2015,12,1,2,AA,2025,N945UW,RDU,PHL,520,515,-5,11,526,74,69,50,337,616,8,634,624,0,0,0,,,,,,,43.0,93.0,CALM,0.0,0.0,50.0,89.0,ENE,7.0,0.0
2015,12,1,2,DL,1418,N900PC,MCO,ATL,520,515,-5,14,529,85,80,60,404,629,6,645,635,0,0,0,,,,,,,67.0,97.0,S,3.0,0.0,60.0,86.0,CALM,0.0,0.0
2015,12,1,2,DL,1991,N317US,MSP,ATL,520,528,8,25,553,156,163,124,907,857,14,856,911,1,0,0,,7.0,0.0,8.0,0.0,0.0,33.0,96.0,ESE,9.0,0.0,60.0,86.0,ESE,5.0,0.0
2015,12,1,2,DL,2323,N919DN,TPA,ATL,520,517,-3,13,530,85,81,61,406,631,7,645,638,0,0,0,,,,,,,69.0,90.0,CALM,0.0,0.0,60.0,86.0,CALM,0.0,0.0
2015,12,1,2,DL,2517,N916DL,VPS,ATL,520,514,-6,15,529,67,57,36,250,705,6,727,711,0,0,0,,,,,,,61.0,100.0,CALM,0.0,0.0,60.0,83.0,ESE,5.0,0.0
2015,12,1,2,DL,2837,N904DA,RDU,ATL,520,513,-7,17,530,88,86,63,356,633,6,648,639,0,0,0,,,,,,,43.0,93.0,CALM,0.0,0.0,60.0,86.0,CALM,0.0,0.0
2015,12,1,2,AA,2177,N481AA,MEM,DFW,523,522,-1,14,536,102,96,78,431,654,4,705,658,0,0,0,,,,,,,52.0,94.0,NW,6.0,0.0,39.0,86.0,NNE,5.0,0.0
2015,12,1,2,EV,2782,N677AE,TYR,DFW,524,513,-11,9,522,61,44,27,102,549,8,625,557,0,0,0,,,,,,,44.0,85.0,NNE,5.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,EV,4740,N14168,GRB,ORD,524,524,0,12,536,63,66,46,173,622,8,627,630,0,0,0,,,,,,,37.0,96.0,E,7.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,EV,2845,N685AE,LAW,DFW,525,521,-4,31,552,60,70,32,140,624,7,625,631,0,0,0,,,,,,,38.0,93.0,NW,18.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,OO,2923,N864AS,ICT,ORD,525,524,-1,22,546,123,113,81,588,707,10,728,717,0,0,0,,,,,,,29.0,82.0,SW,10.0,0.0,41.0,79.0,WSW,9.0,0.0
2015,12,1,2,OO,5228,N756SK,MFE,IAH,525,520,-5,12,532,69,64,47,316,619,5,634,624,0,0,0,,,,,,,58.0,90.0,NNW,7.0,0.0,50.0,96.0,N,7.0,0.0
2015,12,1,2,OO,7368,N910EV,ESC,DTW,525,525,0,17,542,90,86,58,306,640,11,655,651,0,0,0,,,,,,,39.0,87.0,ESE,16.0,0.0,43.0,93.0,E,5.0,0.0
2015,12,1,2,WN,2806,N7747C,BDL,MDW,525,522,-3,12,534,155,147,129,777,643,6,700,649,0,0,0,,,,,,,29.0,82.0,N,5.0,0.0,43.0,86.0,WSW,12.0,0.0
2015,12,1,2,WN,2736,N231WN,BOS,BWI,525,523,-2,12,535,100,85,71,369,646,2,705,648,0,0,0,,,,,,,34.0,73.0,CALM,0.0,0.0,48.0,96.0,ENE,8.0,0.1
2015,12,1,2,WN,289,N275WN,MSP,ATL,525,525,0,33,558,150,170,128,907,906,9,855,915,1,0,0,,20.0,0.0,0.0,0.0,0.0,33.0,96.0,ESE,9.0,0.0,60.0,86.0,ESE,5.0,0.0
2015,12,1,2,WN,3028,N489WN,PDX,LAX,525,521,-4,8,529,145,120,105,834,714,7,750,721,0,0,0,,,,,,,36.0,76.0,ESE,10.0,0.0,56.0,22.0,N,5.0,0.0
2015,12,1,2,WN,6333,N767SW,RNO,LAS,525,522,-3,18,540,80,74,50,345,630,6,645,636,0,0,0,,,,,,,24.0,77.0,CALM,0.0,0.0,35.0,46.0,CALM,0.0,0.0
2015,12,1,2,AA,1906,N733UW,RDU,CLT,525,524,-1,12,536,59,52,34,130,610,6,624,616,0,0,0,,,,,,,43.0,93.0,CALM,0.0,0.0,45.0,93.0,NE,3.0,0.0
2015,12,1,2,DL,1129,N304DQ,HSV,ATL,525,525,0,19,544,60,54,28,151,712,7,725,719,0,0,0,,,,,,,64.0,90.0,SSW,6.0,0.0,60.0,83.0,ESE,5.0,0.0
2015,12,1,2,MQ,3051,N933MQ,SPS,DFW,527,629,62,21,650,56,63,26,113,716,16,623,732,1,0,0,,7.0,0.0,62.0,0.0,0.0,31.0,92.0,CALM,0.0,0.0,39.0,82.0,N,6.0,0.0
2015,12,1,2,AA,2011,N713UW,RIC,CLT,528,525,-3,14,539,77,73,54,257,633,5,645,638,0,0,0,,,,,,,42.0,96.0,NW,5.0,0.1,45.0,93.0,NE,3.0,0.0
2015,12,1,2,EV,5108,N147PQ,AGS,ATL,530,526,-4,12,538,55,49,32,143,610,5,625,615,0,0,0,,,,,,,59.0,100.0,CALM,0.0,0.0,60.0,86.0,CALM,0.0,0.0
2015,12,1,2,F9,1219,N704FR,PHL,MCO,530,534,4,14,548,165,140,116,861,744,10,815,754,0,0,0,,,,,,,49.0,90.0,ENE,7.0,0.0,70.0,93.0,ESE,5.0,0.0
2015,12,1,2,F9,609,N932FR,IND,DEN,530,525,-5,24,549,190,168,137,977,606,7,640,613,0,0,0,,,,,,,46.0,96.0,S,7.0,0.0,19.0,57.0,SW,12.0,0.0
2015,12,1,2,F9,527,N934FR,CLE,DEN,530,525,-5,14,539,223,194,167,1201,626,13,713,639,0,0,0,,,,,,,46.0,83.0,S,8.0,0.0,25.0,49.0,WSW,12.0,0.0
2015,12,1,2,EV,5923,N17169,GRK,IAH,530,526,-4,11,537,57,52,35,166,612,6,627,618,0,0,0,,,,,,,40.0,100.0,N,6.0,0.0,50.0,96.0,N,7.0,0.0
2015,12,1,2,EV,6143,N14173,CWA,ORD,530,533,3,17,550,75,71,48,213,638,6,645,644,0,0,0,,,,,,,72.0,69.0,NNE,7.0,0.0,41.0,87.0,WSW,10.0,0.0
2015,12,1,2,MQ,3309,N507MQ,OKC,ORD,530,524,-6,35,559,127,131,86,693,725,10,737,735,0,0,0,,,,,,,27.0,96.0,SSW,5.0,0.0,41.0,79.0,WSW,9.0,0.0
2015,12,1,2,MQ,3490,N697MQ,FAR,ORD,530,524,-6,38,602,131,139,90,557,732,11,741,743,0,0,0,,,,,,,32.0,88.0,NNE,13.0,0.0,41.0,79.0,WSW,9.0,0.0
2015,12,1,2,MQ,3431,N650MQ,ABI,DFW,530,551,21,10,601,50,44,27,158,628,7,620,635,1,0,0,,0.0,0.0,15.0,0.0,0.0,15.0,77.0,ESE,18.0,0.0,39.0,82.0,N,6.0,0.0
